"publication_date","district","state","country","confirmed","recovered","source"
"2020-06-18","Charlottenburg-Wilmersdorf","Berlin","Germany",790,734,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.947838.php"
"2020-06-18","Friedrichshain-Kreuzberg","Berlin","Germany",600,547,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.947838.php"
"2020-06-18","Lichtenberg","Berlin","Germany",377,324,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.947838.php"
"2020-06-18","Marzahn-Hellersdorf","Berlin","Germany",416,380,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.947838.php"
"2020-06-18","Mitte","Berlin","Germany",1084,999,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.947838.php"
"2020-06-18","Neukölln","Berlin","Germany",922,747,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.947838.php"
"2020-06-18","Pankow","Berlin","Germany",747,681,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.947838.php"
"2020-06-18","Reinickendorf","Berlin","Germany",581,509,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.947838.php"
"2020-06-18","Spandau","Berlin","Germany",388,326,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.947838.php"
"2020-06-18","Steglitz-Zehlendorf","Berlin","Germany",571,541,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.947838.php"
"2020-06-18","Tempelhof-Schöneberg","Berlin","Germany",743,673,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.947838.php"
"2020-06-18","Treptow-Köpenick","Berlin","Germany",383,345,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.947838.php"
