"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-20","Charlottenburg-Wilmersdorf","Berlin","Germany",727,681,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936611.php"
"2020-05-20","Friedrichshain-Kreuzberg","Berlin","Germany",511,474,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936611.php"
"2020-05-20","Lichtenberg","Berlin","Germany",282,236,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936611.php"
"2020-05-20","Marzahn-Hellersdorf","Berlin","Germany",350,325,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936611.php"
"2020-05-20","Mitte","Berlin","Germany",952,893,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936611.php"
"2020-05-20","Neukölln","Berlin","Germany",717,648,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936611.php"
"2020-05-20","Pankow","Berlin","Germany",684,594,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936611.php"
"2020-05-20","Reinickendorf","Berlin","Germany",493,450,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936611.php"
"2020-05-20","Spandau","Berlin","Germany",294,248,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936611.php"
"2020-05-20","Steglitz-Zehlendorf","Berlin","Germany",535,490,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936611.php"
"2020-05-20","Tempelhof-Schöneberg","Berlin","Germany",663,603,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936611.php"
"2020-05-20","Treptow-Köpenick","Berlin","Germany",344,317,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936611.php"
