"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-21","Charlottenburg-Wilmersdorf","Berlin","Germany",733,682,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936652.php"
"2020-05-21","Friedrichshain-Kreuzberg","Berlin","Germany",515,474,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936652.php"
"2020-05-21","Lichtenberg","Berlin","Germany",282,237,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936652.php"
"2020-05-21","Marzahn-Hellersdorf","Berlin","Germany",352,325,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936652.php"
"2020-05-21","Mitte","Berlin","Germany",952,897,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936652.php"
"2020-05-21","Neukölln","Berlin","Germany",727,655,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936652.php"
"2020-05-21","Pankow","Berlin","Germany",687,598,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936652.php"
"2020-05-21","Reinickendorf","Berlin","Germany",494,452,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936652.php"
"2020-05-21","Spandau","Berlin","Germany",298,249,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936652.php"
"2020-05-21","Steglitz-Zehlendorf","Berlin","Germany",536,492,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936652.php"
"2020-05-21","Tempelhof-Schöneberg","Berlin","Germany",662,604,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936652.php"
"2020-05-21","Treptow-Köpenick","Berlin","Germany",344,322,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936652.php"
