"publication_date","district","state","country","confirmed","recovered","source"
"2020-03-19","Charlottenburg-Wilmersdorf","Berlin","Germany",91,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.909709.php"
"2020-03-19","Friedrichshain-Kreuzberg","Berlin","Germany",81,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.909709.php"
"2020-03-19","Lichtenberg","Berlin","Germany",25,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.909709.php"
"2020-03-19","Marzahn-Hellersdorf","Berlin","Germany",21,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.909709.php"
"2020-03-19","Mitte","Berlin","Germany",114,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.909709.php"
"2020-03-19","Neukölln","Berlin","Germany",58,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.909709.php"
"2020-03-19","Pankow","Berlin","Germany",73,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.909709.php"
"2020-03-19","Reinickendorf","Berlin","Germany",34,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.909709.php"
"2020-03-19","Spandau","Berlin","Germany",16,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.909709.php"
"2020-03-19","Steglitz-Zehlendorf","Berlin","Germany",70,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.909709.php"
"2020-03-19","Tempelhof-Schöneberg","Berlin","Germany",70,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.909709.php"
"2020-03-19","Treptow-Köpenick","Berlin","Germany",35,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.909709.php"
