"publication_date","district","state","country","confirmed","recovered","source"
"2020-07-11","Charlottenburg-Wilmersdorf","Berlin","Germany",865,813,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.959478.php"
"2020-07-11","Friedrichshain-Kreuzberg","Berlin","Germany",705,650,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.959478.php"
"2020-07-11","Lichtenberg","Berlin","Germany",470,396,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.959478.php"
"2020-07-11","Marzahn-Hellersdorf","Berlin","Germany",494,446,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.959478.php"
"2020-07-11","Mitte","Berlin","Germany",1267,1170,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.959478.php"
"2020-07-11","Neukölln","Berlin","Germany",1064,963,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.959478.php"
"2020-07-11","Pankow","Berlin","Germany",799,740,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.959478.php"
"2020-07-11","Reinickendorf","Berlin","Germany",672,618,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.959478.php"
"2020-07-11","Spandau","Berlin","Germany",465,440,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.959478.php"
"2020-07-11","Steglitz-Zehlendorf","Berlin","Germany",603,575,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.959478.php"
"2020-07-11","Tempelhof-Schöneberg","Berlin","Germany",824,764,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.959478.php"
"2020-07-11","Treptow-Köpenick","Berlin","Germany",408,392,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.959478.php"
