"publication_date","district","state","country","confirmed","recovered","source"
"2020-07-02","Charlottenburg-Wilmersdorf","Berlin","Germany",851,782,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.955342.php"
"2020-07-02","Friedrichshain-Kreuzberg","Berlin","Germany",681,605,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.955342.php"
"2020-07-02","Lichtenberg","Berlin","Germany",427,369,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.955342.php"
"2020-07-02","Marzahn-Hellersdorf","Berlin","Germany",468,417,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.955342.php"
"2020-07-02","Mitte","Berlin","Germany",1202,1105,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.955342.php"
"2020-07-02","Neukölln","Berlin","Germany",1031,879,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.955342.php"
"2020-07-02","Pankow","Berlin","Germany",784,719,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.955342.php"
"2020-07-02","Reinickendorf","Berlin","Germany",660,575,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.955342.php"
"2020-07-02","Spandau","Berlin","Germany",450,392,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.955342.php"
"2020-07-02","Steglitz-Zehlendorf","Berlin","Germany",591,562,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.955342.php"
"2020-07-02","Tempelhof-Schöneberg","Berlin","Germany",798,733,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.955342.php"
"2020-07-02","Treptow-Köpenick","Berlin","Germany",401,377,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.955342.php"
