"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-04","Charlottenburg-Wilmersdorf","Berlin","Germany",453,268,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916248.php"
"2020-04-04","Friedrichshain-Kreuzberg","Berlin","Germany",350,182,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916248.php"
"2020-04-04","Lichtenberg","Berlin","Germany",142,67,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916248.php"
"2020-04-04","Marzahn-Hellersdorf","Berlin","Germany",124,60,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916248.php"
"2020-04-04","Mitte","Berlin","Germany",523,304,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916248.php"
"2020-04-04","Neukölln","Berlin","Germany",392,211,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916248.php"
"2020-04-04","Pankow","Berlin","Germany",368,206,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916248.php"
"2020-04-04","Reinickendorf","Berlin","Germany",239,113,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916248.php"
"2020-04-04","Spandau","Berlin","Germany",147,66,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916248.php"
"2020-04-04","Steglitz-Zehlendorf","Berlin","Germany",312,103,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916248.php"
"2020-04-04","Tempelhof-Schöneberg","Berlin","Germany",386,171,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916248.php"
"2020-04-04","Treptow-Köpenick","Berlin","Germany",190,106,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916248.php"
