"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-22","Charlottenburg-Wilmersdorf","Berlin","Germany",630,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.924129.php"
"2020-04-22","Friedrichshain-Kreuzberg","Berlin","Germany",436,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.924129.php"
"2020-04-22","Lichtenberg","Berlin","Germany",202,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.924129.php"
"2020-04-22","Marzahn-Hellersdorf","Berlin","Germany",238,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.924129.php"
"2020-04-22","Mitte","Berlin","Germany",807,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.924129.php"
"2020-04-22","Neukölln","Berlin","Germany",572,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.924129.php"
"2020-04-22","Pankow","Berlin","Germany",560,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.924129.php"
"2020-04-22","Reinickendorf","Berlin","Germany",424,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.924129.php"
"2020-04-22","Spandau","Berlin","Germany",220,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.924129.php"
"2020-04-22","Steglitz-Zehlendorf","Berlin","Germany",448,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.924129.php"
"2020-04-22","Tempelhof-Schöneberg","Berlin","Germany",544,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.924129.php"
"2020-04-22","Treptow-Köpenick","Berlin","Germany",274,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.924129.php"
