"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-02","Charlottenburg-Wilmersdorf","Berlin","Germany",682,591,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927951.php"
"2020-05-02","Friedrichshain-Kreuzberg","Berlin","Germany",468,422,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927951.php"
"2020-05-02","Lichtenberg","Berlin","Germany",258,182,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927951.php"
"2020-05-02","Marzahn-Hellersdorf","Berlin","Germany",303,244,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927951.php"
"2020-05-02","Mitte","Berlin","Germany",875,766,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927951.php"
"2020-05-02","Neukölln","Berlin","Germany",661,548,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927951.php"
"2020-05-02","Pankow","Berlin","Germany",611,511,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927951.php"
"2020-05-02","Reinickendorf","Berlin","Germany",462,374,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927951.php"
"2020-05-02","Spandau","Berlin","Germany",240,205,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927951.php"
"2020-05-02","Steglitz-Zehlendorf","Berlin","Germany",491,414,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927951.php"
"2020-05-02","Tempelhof-Schöneberg","Berlin","Germany",605,516,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927951.php"
"2020-05-02","Treptow-Köpenick","Berlin","Germany",314,267,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927951.php"
