"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-13","Charlottenburg-Wilmersdorf","Berlin","Germany",720,655,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931794.php"
"2020-05-13","Friedrichshain-Kreuzberg","Berlin","Germany",489,456,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931794.php"
"2020-05-13","Lichtenberg","Berlin","Germany",273,224,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931794.php"
"2020-05-13","Marzahn-Hellersdorf","Berlin","Germany",336,303,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931794.php"
"2020-05-13","Mitte","Berlin","Germany",920,857,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931794.php"
"2020-05-13","Neukölln","Berlin","Germany",699,616,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931794.php"
"2020-05-13","Pankow","Berlin","Germany",654,569,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931794.php"
"2020-05-13","Reinickendorf","Berlin","Germany",482,433,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931794.php"
"2020-05-13","Spandau","Berlin","Germany",262,226,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931794.php"
"2020-05-13","Steglitz-Zehlendorf","Berlin","Germany",520,471,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931794.php"
"2020-05-13","Tempelhof-Schöneberg","Berlin","Germany",648,575,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931794.php"
"2020-05-13","Treptow-Köpenick","Berlin","Germany",335,302,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931794.php"
