"publication_date","district","state","country","confirmed","recovered","source"
"2020-06-19","Charlottenburg-Wilmersdorf","Berlin","Germany",802,738,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948372.php"
"2020-06-19","Friedrichshain-Kreuzberg","Berlin","Germany",613,549,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948372.php"
"2020-06-19","Lichtenberg","Berlin","Germany",383,329,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948372.php"
"2020-06-19","Marzahn-Hellersdorf","Berlin","Germany",423,381,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948372.php"
"2020-06-19","Mitte","Berlin","Germany",1128,1003,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948372.php"
"2020-06-19","Neukölln","Berlin","Germany",935,757,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948372.php"
"2020-06-19","Pankow","Berlin","Germany",753,684,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948372.php"
"2020-06-19","Reinickendorf","Berlin","Germany",599,512,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948372.php"
"2020-06-19","Spandau","Berlin","Germany",393,333,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948372.php"
"2020-06-19","Steglitz-Zehlendorf","Berlin","Germany",572,541,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948372.php"
"2020-06-19","Tempelhof-Schöneberg","Berlin","Germany",745,676,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948372.php"
"2020-06-19","Treptow-Köpenick","Berlin","Germany",386,347,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948372.php"
