"publication_date","district","state","country","confirmed","recovered","source"
"2020-08-05","Charlottenburg-Wilmersdorf","Berlin","Germany",951,874,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.970899.php"
"2020-08-05","Friedrichshain-Kreuzberg","Berlin","Germany",776,719,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.970899.php"
"2020-08-05","Lichtenberg","Berlin","Germany",536,497,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.970899.php"
"2020-08-05","Marzahn-Hellersdorf","Berlin","Germany",533,506,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.970899.php"
"2020-08-05","Mitte","Berlin","Germany",1406,1311,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.970899.php"
"2020-08-05","Neukölln","Berlin","Germany",1169,1073,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.970899.php"
"2020-08-05","Pankow","Berlin","Germany",861,793,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.970899.php"
"2020-08-05","Reinickendorf","Berlin","Germany",743,694,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.970899.php"
"2020-08-05","Spandau","Berlin","Germany",535,480,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.970899.php"
"2020-08-05","Steglitz-Zehlendorf","Berlin","Germany",653,616,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.970899.php"
"2020-08-05","Tempelhof-Schöneberg","Berlin","Germany",895,833,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.970899.php"
"2020-08-05","Treptow-Köpenick","Berlin","Germany",431,404,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.970899.php"
