"publication_date","district","state","country","confirmed","recovered","source"
"2020-07-15","Charlottenburg-Wilmersdorf","Berlin","Germany",868,822,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961037.php"
"2020-07-15","Friedrichshain-Kreuzberg","Berlin","Germany",706,669,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961037.php"
"2020-07-15","Lichtenberg","Berlin","Germany",491,409,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961037.php"
"2020-07-15","Marzahn-Hellersdorf","Berlin","Germany",495,461,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961037.php"
"2020-07-15","Mitte","Berlin","Germany",1280,1191,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961037.php"
"2020-07-15","Neukölln","Berlin","Germany",1063,984,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961037.php"
"2020-07-15","Pankow","Berlin","Germany",806,748,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961037.php"
"2020-07-15","Reinickendorf","Berlin","Germany",675,632,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961037.php"
"2020-07-15","Spandau","Berlin","Germany",465,447,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961037.php"
"2020-07-15","Steglitz-Zehlendorf","Berlin","Germany",609,579,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961037.php"
"2020-07-15","Tempelhof-Schöneberg","Berlin","Germany",831,778,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961037.php"
"2020-07-15","Treptow-Köpenick","Berlin","Germany",409,394,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961037.php"
