"publication_date","district","state","country","confirmed","recovered","source"
"2020-06-17","Charlottenburg-Wilmersdorf","Berlin","Germany",788,731,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.946972.php"
"2020-06-17","Friedrichshain-Kreuzberg","Berlin","Germany",573,544,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.946972.php"
"2020-06-17","Lichtenberg","Berlin","Germany",374,321,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.946972.php"
"2020-06-17","Marzahn-Hellersdorf","Berlin","Germany",411,380,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.946972.php"
"2020-06-17","Mitte","Berlin","Germany",1084,994,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.946972.php"
"2020-06-17","Neukölln","Berlin","Germany",883,740,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.946972.php"
"2020-06-17","Pankow","Berlin","Germany",746,679,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.946972.php"
"2020-06-17","Reinickendorf","Berlin","Germany",572,505,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.946972.php"
"2020-06-17","Spandau","Berlin","Germany",379,325,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.946972.php"
"2020-06-17","Steglitz-Zehlendorf","Berlin","Germany",568,541,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.946972.php"
"2020-06-17","Tempelhof-Schöneberg","Berlin","Germany",722,673,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.946972.php"
"2020-06-17","Treptow-Köpenick","Berlin","Germany",374,345,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.946972.php"
