"publication_date","district","state","country","confirmed","recovered","source"
"2020-07-19","Charlottenburg-Wilmersdorf","Berlin","Germany",881,835,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.962234.php"
"2020-07-19","Friedrichshain-Kreuzberg","Berlin","Germany",712,687,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.962234.php"
"2020-07-19","Lichtenberg","Berlin","Germany",496,418,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.962234.php"
"2020-07-19","Marzahn-Hellersdorf","Berlin","Germany",499,467,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.962234.php"
"2020-07-19","Mitte","Berlin","Germany",1284,1219,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.962234.php"
"2020-07-19","Neukölln","Berlin","Germany",1083,1009,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.962234.php"
"2020-07-19","Pankow","Berlin","Germany",806,753,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.962234.php"
"2020-07-19","Reinickendorf","Berlin","Germany",681,641,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.962234.php"
"2020-07-19","Spandau","Berlin","Germany",468,452,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.962234.php"
"2020-07-19","Steglitz-Zehlendorf","Berlin","Germany",617,583,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.962234.php"
"2020-07-19","Tempelhof-Schöneberg","Berlin","Germany",841,790,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.962234.php"
"2020-07-19","Treptow-Köpenick","Berlin","Germany",410,396,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.962234.php"
