"publication_date","district","state","country","confirmed","recovered","source"
"2020-08-17","Charlottenburg-Wilmersdorf","Berlin","Germany",1024,936,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.977422.php"
"2020-08-17","Friedrichshain-Kreuzberg","Berlin","Germany",882,788,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.977422.php"
"2020-08-17","Lichtenberg","Berlin","Germany",589,523,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.977422.php"
"2020-08-17","Marzahn-Hellersdorf","Berlin","Germany",555,529,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.977422.php"
"2020-08-17","Mitte","Berlin","Germany",1579,1403,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.977422.php"
"2020-08-17","Neukölln","Berlin","Germany",1300,1134,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.977422.php"
"2020-08-17","Pankow","Berlin","Germany",911,830,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.977422.php"
"2020-08-17","Reinickendorf","Berlin","Germany",808,721,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.977422.php"
"2020-08-17","Spandau","Berlin","Germany",576,523,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.977422.php"
"2020-08-17","Steglitz-Zehlendorf","Berlin","Germany",669,639,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.977422.php"
"2020-08-17","Tempelhof-Schöneberg","Berlin","Germany",963,871,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.977422.php"
"2020-08-17","Treptow-Köpenick","Berlin","Germany",462,425,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.977422.php"
