"publication_date","district","state","country","confirmed","recovered","source"
"2020-07-20","Charlottenburg-Wilmersdorf","Berlin","Germany",881,838,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.963284.php"
"2020-07-20","Friedrichshain-Kreuzberg","Berlin","Germany",713,689,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.963284.php"
"2020-07-20","Lichtenberg","Berlin","Germany",498,423,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.963284.php"
"2020-07-20","Marzahn-Hellersdorf","Berlin","Germany",500,469,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.963284.php"
"2020-07-20","Mitte","Berlin","Germany",1287,1225,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.963284.php"
"2020-07-20","Neukölln","Berlin","Germany",1087,1014,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.963284.php"
"2020-07-20","Pankow","Berlin","Germany",810,758,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.963284.php"
"2020-07-20","Reinickendorf","Berlin","Germany",683,641,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.963284.php"
"2020-07-20","Spandau","Berlin","Germany",468,453,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.963284.php"
"2020-07-20","Steglitz-Zehlendorf","Berlin","Germany",622,585,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.963284.php"
"2020-07-20","Tempelhof-Schöneberg","Berlin","Germany",842,792,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.963284.php"
"2020-07-20","Treptow-Köpenick","Berlin","Germany",410,396,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.963284.php"
