"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-21","Charlottenburg-Wilmersdorf","Berlin","Germany",630,490,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923515.php"
"2020-04-21","Friedrichshain-Kreuzberg","Berlin","Germany",428,369,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923515.php"
"2020-04-21","Lichtenberg","Berlin","Germany",202,149,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923515.php"
"2020-04-21","Marzahn-Hellersdorf","Berlin","Germany",232,153,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923515.php"
"2020-04-21","Mitte","Berlin","Germany",807,616,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923515.php"
"2020-04-21","Neukölln","Berlin","Germany",572,444,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923515.php"
"2020-04-21","Pankow","Berlin","Germany",560,402,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923515.php"
"2020-04-21","Reinickendorf","Berlin","Germany",424,289,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923515.php"
"2020-04-21","Spandau","Berlin","Germany",220,153,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923515.php"
"2020-04-21","Steglitz-Zehlendorf","Berlin","Germany",448,341,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923515.php"
"2020-04-21","Tempelhof-Schöneberg","Berlin","Germany",544,418,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923515.php"
"2020-04-21","Treptow-Köpenick","Berlin","Germany",274,220,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923515.php"
