"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-18","Charlottenburg-Wilmersdorf","Berlin","Germany",726,674,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.935247.php"
"2020-05-18","Friedrichshain-Kreuzberg","Berlin","Germany",499,471,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.935247.php"
"2020-05-18","Lichtenberg","Berlin","Germany",282,235,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.935247.php"
"2020-05-18","Marzahn-Hellersdorf","Berlin","Germany",342,319,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.935247.php"
"2020-05-18","Mitte","Berlin","Germany",935,876,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.935247.php"
"2020-05-18","Neukölln","Berlin","Germany",712,638,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.935247.php"
"2020-05-18","Pankow","Berlin","Germany",666,592,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.935247.php"
"2020-05-18","Reinickendorf","Berlin","Germany",489,448,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.935247.php"
"2020-05-18","Spandau","Berlin","Germany",293,241,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.935247.php"
"2020-05-18","Steglitz-Zehlendorf","Berlin","Germany",528,485,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.935247.php"
"2020-05-18","Tempelhof-Schöneberg","Berlin","Germany",660,591,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.935247.php"
"2020-05-18","Treptow-Köpenick","Berlin","Germany",342,310,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.935247.php"
