"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-18","Charlottenburg-Wilmersdorf","Berlin","Germany",615,470,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922211.php"
"2020-04-18","Friedrichshain-Kreuzberg","Berlin","Germany",423,342,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922211.php"
"2020-04-18","Lichtenberg","Berlin","Germany",195,135,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922211.php"
"2020-04-18","Marzahn-Hellersdorf","Berlin","Germany",212,135,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922211.php"
"2020-04-18","Mitte","Berlin","Germany",792,579,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922211.php"
"2020-04-18","Neukölln","Berlin","Germany",546,419,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922211.php"
"2020-04-18","Pankow","Berlin","Germany",542,382,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922211.php"
"2020-04-18","Reinickendorf","Berlin","Germany",416,267,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922211.php"
"2020-04-18","Spandau","Berlin","Germany",215,143,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922211.php"
"2020-04-18","Steglitz-Zehlendorf","Berlin","Germany",439,296,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922211.php"
"2020-04-18","Tempelhof-Schöneberg","Berlin","Germany",525,394,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922211.php"
"2020-04-18","Treptow-Köpenick","Berlin","Germany",267,195,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922211.php"
