"publication_date","district","state","country","confirmed","recovered","source"
"2020-06-12","Charlottenburg-Wilmersdorf","Berlin","Germany",776,727,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944512.php"
"2020-06-12","Friedrichshain-Kreuzberg","Berlin","Germany",567,528,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944512.php"
"2020-06-12","Lichtenberg","Berlin","Germany",359,309,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944512.php"
"2020-06-12","Marzahn-Hellersdorf","Berlin","Germany",394,366,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944512.php"
"2020-06-12","Mitte","Berlin","Germany",1037,975,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944512.php"
"2020-06-12","Neukölln","Berlin","Germany",835,715,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944512.php"
"2020-06-12","Pankow","Berlin","Germany",731,669,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944512.php"
"2020-06-12","Reinickendorf","Berlin","Germany",552,490,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944512.php"
"2020-06-12","Spandau","Berlin","Germany",360,294,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944512.php"
"2020-06-12","Steglitz-Zehlendorf","Berlin","Germany",565,532,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944512.php"
"2020-06-12","Tempelhof-Schöneberg","Berlin","Germany",713,661,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944512.php"
"2020-06-12","Treptow-Köpenick","Berlin","Germany",362,343,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944512.php"
