"publication_date","district","state","country","confirmed","recovered","source"
"2020-03-23","Charlottenburg-Wilmersdorf","Berlin","Germany",147,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.910780.php"
"2020-03-23","Friedrichshain-Kreuzberg","Berlin","Germany",133,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.910780.php"
"2020-03-23","Lichtenberg","Berlin","Germany",53,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.910780.php"
"2020-03-23","Marzahn-Hellersdorf","Berlin","Germany",40,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.910780.php"
"2020-03-23","Mitte","Berlin","Germany",189,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.910780.php"
"2020-03-23","Neukölln","Berlin","Germany",107,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.910780.php"
"2020-03-23","Pankow","Berlin","Germany",124,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.910780.php"
"2020-03-23","Reinickendorf","Berlin","Germany",94,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.910780.php"
"2020-03-23","Spandau","Berlin","Germany",36,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.910780.php"
"2020-03-23","Steglitz-Zehlendorf","Berlin","Germany",105,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.910780.php"
"2020-03-23","Tempelhof-Schöneberg","Berlin","Germany",117,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.910780.php"
"2020-03-23","Treptow-Köpenick","Berlin","Germany",74,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.910780.php"
