"publication_date","district","state","country","confirmed","recovered","source"
"2020-08-04","Charlottenburg-Wilmersdorf","Berlin","Germany",935,871,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.969920.php"
"2020-08-04","Friedrichshain-Kreuzberg","Berlin","Germany",768,719,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.969920.php"
"2020-08-04","Lichtenberg","Berlin","Germany",531,490,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.969920.php"
"2020-08-04","Marzahn-Hellersdorf","Berlin","Germany",529,503,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.969920.php"
"2020-08-04","Mitte","Berlin","Germany",1384,1297,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.969920.php"
"2020-08-04","Neukölln","Berlin","Germany",1163,1068,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.969920.php"
"2020-08-04","Pankow","Berlin","Germany",858,790,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.969920.php"
"2020-08-04","Reinickendorf","Berlin","Germany",736,688,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.969920.php"
"2020-08-04","Spandau","Berlin","Germany",535,476,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.969920.php"
"2020-08-04","Steglitz-Zehlendorf","Berlin","Germany",648,613,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.969920.php"
"2020-08-04","Tempelhof-Schöneberg","Berlin","Germany",885,829,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.969920.php"
"2020-08-04","Treptow-Köpenick","Berlin","Germany",426,404,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.969920.php"
