"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-03","Charlottenburg-Wilmersdorf","Berlin","Germany",683,596,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927973.php"
"2020-05-03","Friedrichshain-Kreuzberg","Berlin","Germany",468,425,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927973.php"
"2020-05-03","Lichtenberg","Berlin","Germany",259,183,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927973.php"
"2020-05-03","Marzahn-Hellersdorf","Berlin","Germany",308,250,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927973.php"
"2020-05-03","Mitte","Berlin","Germany",879,776,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927973.php"
"2020-05-03","Neukölln","Berlin","Germany",661,553,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927973.php"
"2020-05-03","Pankow","Berlin","Germany",619,513,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927973.php"
"2020-05-03","Reinickendorf","Berlin","Germany",464,377,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927973.php"
"2020-05-03","Spandau","Berlin","Germany",240,209,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927973.php"
"2020-05-03","Steglitz-Zehlendorf","Berlin","Germany",495,418,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927973.php"
"2020-05-03","Tempelhof-Schöneberg","Berlin","Germany",614,518,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927973.php"
"2020-05-03","Treptow-Köpenick","Berlin","Germany",314,273,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927973.php"
