"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-04","Charlottenburg-Wilmersdorf","Berlin","Germany",687,604,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.928297.php"
"2020-05-04","Friedrichshain-Kreuzberg","Berlin","Germany",469,427,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.928297.php"
"2020-05-04","Lichtenberg","Berlin","Germany",259,185,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.928297.php"
"2020-05-04","Marzahn-Hellersdorf","Berlin","Germany",312,254,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.928297.php"
"2020-05-04","Mitte","Berlin","Germany",882,785,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.928297.php"
"2020-05-04","Neukölln","Berlin","Germany",661,559,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.928297.php"
"2020-05-04","Pankow","Berlin","Germany",621,520,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.928297.php"
"2020-05-04","Reinickendorf","Berlin","Germany",467,382,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.928297.php"
"2020-05-04","Spandau","Berlin","Germany",245,211,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.928297.php"
"2020-05-04","Steglitz-Zehlendorf","Berlin","Germany",501,424,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.928297.php"
"2020-05-04","Tempelhof-Schöneberg","Berlin","Germany",613,527,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.928297.php"
"2020-05-04","Treptow-Köpenick","Berlin","Germany",319,276,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.928297.php"
