"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-25","Charlottenburg-Wilmersdorf","Berlin","Germany",654,535,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925544.php"
"2020-04-25","Friedrichshain-Kreuzberg","Berlin","Germany",451,396,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925544.php"
"2020-04-25","Lichtenberg","Berlin","Germany",212,168,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925544.php"
"2020-04-25","Marzahn-Hellersdorf","Berlin","Germany",267,190,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925544.php"
"2020-04-25","Mitte","Berlin","Germany",826,684,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925544.php"
"2020-04-25","Neukölln","Berlin","Germany",612,496,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925544.php"
"2020-04-25","Pankow","Berlin","Germany",593,445,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925544.php"
"2020-04-25","Reinickendorf","Berlin","Germany",436,329,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925544.php"
"2020-04-25","Spandau","Berlin","Germany",228,173,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925544.php"
"2020-04-25","Steglitz-Zehlendorf","Berlin","Germany",461,387,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925544.php"
"2020-04-25","Tempelhof-Schöneberg","Berlin","Germany",576,467,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925544.php"
"2020-04-25","Treptow-Köpenick","Berlin","Germany",291,238,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925544.php"
