"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-26","Charlottenburg-Wilmersdorf","Berlin","Germany",659,546,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925578.php"
"2020-04-26","Friedrichshain-Kreuzberg","Berlin","Germany",452,399,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925578.php"
"2020-04-26","Lichtenberg","Berlin","Germany",219,168,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925578.php"
"2020-04-26","Marzahn-Hellersdorf","Berlin","Germany",268,197,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925578.php"
"2020-04-26","Mitte","Berlin","Germany",835,706,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925578.php"
"2020-04-26","Neukölln","Berlin","Germany",612,503,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925578.php"
"2020-04-26","Pankow","Berlin","Germany",594,454,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925578.php"
"2020-04-26","Reinickendorf","Berlin","Germany",441,335,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925578.php"
"2020-04-26","Spandau","Berlin","Germany",229,177,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925578.php"
"2020-04-26","Steglitz-Zehlendorf","Berlin","Germany",463,391,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925578.php"
"2020-04-26","Tempelhof-Schöneberg","Berlin","Germany",576,472,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925578.php"
"2020-04-26","Treptow-Köpenick","Berlin","Germany",296,239,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925578.php"
