"publication_date","district","state","country","confirmed","recovered","source"
"2020-06-20","Charlottenburg-Wilmersdorf","Berlin","Germany",819,740,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948402.php"
"2020-06-20","Friedrichshain-Kreuzberg","Berlin","Germany",613,549,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948402.php"
"2020-06-20","Lichtenberg","Berlin","Germany",383,331,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948402.php"
"2020-06-20","Marzahn-Hellersdorf","Berlin","Germany",425,384,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948402.php"
"2020-06-20","Mitte","Berlin","Germany",1.133,1008,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948402.php"
"2020-06-20","Neukölln","Berlin","Germany",946,760,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948402.php"
"2020-06-20","Pankow","Berlin","Germany",754,685,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948402.php"
"2020-06-20","Reinickendorf","Berlin","Germany",601,512,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948402.php"
"2020-06-20","Spandau","Berlin","Germany",414,339,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948402.php"
"2020-06-20","Steglitz-Zehlendorf","Berlin","Germany",575,542,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948402.php"
"2020-06-20","Tempelhof-Schöneberg","Berlin","Germany",754,677,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948402.php"
"2020-06-20","Treptow-Köpenick","Berlin","Germany",386,347,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948402.php"
