"publication_date","district","state","country","confirmed","recovered","source"
"2020-03-05","Charlottenburg-Wilmersdorf","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.903534.php"
"2020-03-05","Friedrichshain-Kreuzberg","Berlin","Germany",4,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.903534.php"
"2020-03-05","Lichtenberg","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.903534.php"
"2020-03-05","Marzahn-Hellersdorf","Berlin","Germany",1,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.903534.php"
"2020-03-05","Mitte","Berlin","Germany",3,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.903534.php"
"2020-03-05","Neukölln","Berlin","Germany",1,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.903534.php"
"2020-03-05","Pankow","Berlin","Germany",2,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.903534.php"
"2020-03-05","Reinickendorf","Berlin","Germany",1,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.903534.php"
"2020-03-05","Spandau","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.903534.php"
"2020-03-05","Steglitz-Zehlendorf","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.903534.php"
"2020-03-05","Tempelhof-Schöneberg","Berlin","Germany",1,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.903534.php"
"2020-03-05","Treptow-Köpenick","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.903534.php"
