"publication_date","district","state","country","confirmed","recovered","source"
"2020-06-23","Charlottenburg-Wilmersdorf","Berlin","Germany",827,748,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.950147.php"
"2020-06-23","Friedrichshain-Kreuzberg","Berlin","Germany",651,557,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.950147.php"
"2020-06-23","Lichtenberg","Berlin","Germany",398,339,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.950147.php"
"2020-06-23","Marzahn-Hellersdorf","Berlin","Germany",447,390,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.950147.php"
"2020-06-23","Mitte","Berlin","Germany",1144,1018,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.950147.php"
"2020-06-23","Neukölln","Berlin","Germany",961,769,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.950147.php"
"2020-06-23","Pankow","Berlin","Germany",760,690,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.950147.php"
"2020-06-23","Reinickendorf","Berlin","Germany",623,521,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.950147.php"
"2020-06-23","Spandau","Berlin","Germany",425,346,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.950147.php"
"2020-06-23","Steglitz-Zehlendorf","Berlin","Germany",581,548,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.950147.php"
"2020-06-23","Tempelhof-Schöneberg","Berlin","Germany",764,683,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.950147.php"
"2020-06-23","Treptow-Köpenick","Berlin","Germany",393,352,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.950147.php"
