"publication_date","district","state","country","confirmed","recovered","source"
"2020-08-27","Charlottenburg-Wilmersdorf","Berlin","Germany",1080,987,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982018.php"
"2020-08-27","Friedrichshain-Kreuzberg","Berlin","Germany",958,871,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982018.php"
"2020-08-27","Lichtenberg","Berlin","Germany",637,565,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982018.php"
"2020-08-27","Marzahn-Hellersdorf","Berlin","Germany",575,549,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982018.php"
"2020-08-27","Mitte","Berlin","Germany",1703,1555,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982018.php"
"2020-08-27","Neukölln","Berlin","Germany",1395,1249,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982018.php"
"2020-08-27","Pankow","Berlin","Germany",969,878,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982018.php"
"2020-08-27","Reinickendorf","Berlin","Germany",851,784,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982018.php"
"2020-08-27","Spandau","Berlin","Germany",606,564,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982018.php"
"2020-08-27","Steglitz-Zehlendorf","Berlin","Germany",737,664,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982018.php"
"2020-08-27","Tempelhof-Schöneberg","Berlin","Germany",1017,932,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982018.php"
"2020-08-27","Treptow-Köpenick","Berlin","Germany",482,453,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982018.php"
