"publication_date","district","state","country","confirmed","recovered","source"
"2020-03-27","Charlottenburg-Wilmersdorf","Berlin","Germany",278,78,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913050.php"
"2020-03-27","Friedrichshain-Kreuzberg","Berlin","Germany",233,62,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913050.php"
"2020-03-27","Lichtenberg","Berlin","Germany",90,16,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913050.php"
"2020-03-27","Marzahn-Hellersdorf","Berlin","Germany",68,20,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913050.php"
"2020-03-27","Mitte","Berlin","Germany",331,111,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913050.php"
"2020-03-27","Neukölln","Berlin","Germany",213,81,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913050.php"
"2020-03-27","Pankow","Berlin","Germany",225,75,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913050.php"
"2020-03-27","Reinickendorf","Berlin","Germany",133,45,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913050.php"
"2020-03-27","Spandau","Berlin","Germany",74,21,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913050.php"
"2020-03-27","Steglitz-Zehlendorf","Berlin","Germany",147,23,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913050.php"
"2020-03-27","Tempelhof-Schöneberg","Berlin","Germany",231,77,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913050.php"
"2020-03-27","Treptow-Köpenick","Berlin","Germany",129,36,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913050.php"
