"publication_date","district","state","country","confirmed","recovered","source"
"2020-06-07","Charlottenburg-Wilmersdorf","Berlin","Germany",757,719,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.941671.php"
"2020-06-07","Friedrichshain-Kreuzberg","Berlin","Germany",558,514,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.941671.php"
"2020-06-07","Lichtenberg","Berlin","Germany",349,291,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.941671.php"
"2020-06-07","Marzahn-Hellersdorf","Berlin","Germany",382,349,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.941671.php"
"2020-06-07","Mitte","Berlin","Germany",1005,952,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.941671.php"
"2020-06-07","Neukölln","Berlin","Germany",778,705,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.941671.php"
"2020-06-07","Pankow","Berlin","Germany",718,663,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.941671.php"
"2020-06-07","Reinickendorf","Berlin","Germany",527,480,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.941671.php"
"2020-06-07","Spandau","Berlin","Germany",338,289,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.941671.php"
"2020-06-07","Steglitz-Zehlendorf","Berlin","Germany",559,529,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.941671.php"
"2020-06-07","Tempelhof-Schöneberg","Berlin","Germany",691,638,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.941671.php"
"2020-06-07","Treptow-Köpenick","Berlin","Germany",353,341,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.941671.php"
