"publication_date","district","state","country","confirmed","recovered","source"
"2020-08-21","Charlottenburg-Wilmersdorf","Berlin","Germany",1052,952,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.979359.php"
"2020-08-21","Friedrichshain-Kreuzberg","Berlin","Germany",908,810,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.979359.php"
"2020-08-21","Lichtenberg","Berlin","Germany",611,544,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.979359.php"
"2020-08-21","Marzahn-Hellersdorf","Berlin","Germany",569,539,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.979359.php"
"2020-08-21","Mitte","Berlin","Germany",1655,1475,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.979359.php"
"2020-08-21","Neukölln","Berlin","Germany",1342,1185,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.979359.php"
"2020-08-21","Pankow","Berlin","Germany",930,848,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.979359.php"
"2020-08-21","Reinickendorf","Berlin","Germany",830,737,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.979359.php"
"2020-08-21","Spandau","Berlin","Germany",589,544,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.979359.php"
"2020-08-21","Steglitz-Zehlendorf","Berlin","Germany",708,645,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.979359.php"
"2020-08-21","Tempelhof-Schöneberg","Berlin","Germany",987,890,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.979359.php"
"2020-08-21","Treptow-Köpenick","Berlin","Germany",473,440,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.979359.php"
