"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-12","Charlottenburg-Wilmersdorf","Berlin","Germany",558,392,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919278.php"
"2020-04-12","Friedrichshain-Kreuzberg","Berlin","Germany",393,282,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919278.php"
"2020-04-12","Lichtenberg","Berlin","Germany",177,105,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919278.php"
"2020-04-12","Marzahn-Hellersdorf","Berlin","Germany",171,83,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919278.php"
"2020-04-12","Mitte","Berlin","Germany",697,426,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919278.php"
"2020-04-12","Neukölln","Berlin","Germany",474,308,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919278.php"
"2020-04-12","Pankow","Berlin","Germany",457,302,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919278.php"
"2020-04-12","Reinickendorf","Berlin","Germany",354,185,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919278.php"
"2020-04-12","Spandau","Berlin","Germany",182,100,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919278.php"
"2020-04-12","Steglitz-Zehlendorf","Berlin","Germany",405,176,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919278.php"
"2020-04-12","Tempelhof-Schöneberg","Berlin","Germany",477,283,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919278.php"
"2020-04-12","Treptow-Köpenick","Berlin","Germany",238,145,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919278.php"
