"publication_date","district","state","country","confirmed","recovered","source"
"2020-08-02","Charlottenburg-Wilmersdorf","Berlin","Germany",923,865,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968155.php"
"2020-08-02","Friedrichshain-Kreuzberg","Berlin","Germany",763,713,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968155.php"
"2020-08-02","Lichtenberg","Berlin","Germany",527,485,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968155.php"
"2020-08-02","Marzahn-Hellersdorf","Berlin","Germany",526,498,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968155.php"
"2020-08-02","Mitte","Berlin","Germany",1378,1284,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968155.php"
"2020-08-02","Neukölln","Berlin","Germany",1152,1060,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968155.php"
"2020-08-02","Pankow","Berlin","Germany",851,781,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968155.php"
"2020-08-02","Reinickendorf","Berlin","Germany",734,676,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968155.php"
"2020-08-02","Spandau","Berlin","Germany",528,466,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968155.php"
"2020-08-02","Steglitz-Zehlendorf","Berlin","Germany",645,604,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968155.php"
"2020-08-02","Tempelhof-Schöneberg","Berlin","Germany",881,823,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968155.php"
"2020-08-02","Treptow-Köpenick","Berlin","Germany",419,403,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968155.php"
