"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-01","Charlottenburg-Wilmersdorf","Berlin","Germany",374,171,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914864.php"
"2020-04-01","Friedrichshain-Kreuzberg","Berlin","Germany",297,133,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914864.php"
"2020-04-01","Lichtenberg","Berlin","Germany",123,47,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914864.php"
"2020-04-01","Marzahn-Hellersdorf","Berlin","Germany",95,45,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914864.php"
"2020-04-01","Mitte","Berlin","Germany",479,242,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914864.php"
"2020-04-01","Neukölln","Berlin","Germany",313,160,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914864.php"
"2020-04-01","Pankow","Berlin","Germany",286,148,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914864.php"
"2020-04-01","Reinickendorf","Berlin","Germany",198,100,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914864.php"
"2020-04-01","Spandau","Berlin","Germany",108,50,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914864.php"
"2020-04-01","Steglitz-Zehlendorf","Berlin","Germany",260,70,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914864.php"
"2020-04-01","Tempelhof-Schöneberg","Berlin","Germany",298,127,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914864.php"
"2020-04-01","Treptow-Köpenick","Berlin","Germany",162,76,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914864.php"
