"publication_date","district","state","country","confirmed","recovered","source"
"2020-07-16","Charlottenburg-Wilmersdorf","Berlin","Germany",872,830,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961471.php"
"2020-07-16","Friedrichshain-Kreuzberg","Berlin","Germany",707,676,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961471.php"
"2020-07-16","Lichtenberg","Berlin","Germany",493,414,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961471.php"
"2020-07-16","Marzahn-Hellersdorf","Berlin","Germany",496,463,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961471.php"
"2020-07-16","Mitte","Berlin","Germany",1280,1203,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961471.php"
"2020-07-16","Neukölln","Berlin","Germany",1072,994,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961471.php"
"2020-07-16","Pankow","Berlin","Germany",806,749,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961471.php"
"2020-07-16","Reinickendorf","Berlin","Germany",676,637,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961471.php"
"2020-07-16","Spandau","Berlin","Germany",465,447,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961471.php"
"2020-07-16","Steglitz-Zehlendorf","Berlin","Germany",611,582,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961471.php"
"2020-07-16","Tempelhof-Schöneberg","Berlin","Germany",837,780,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961471.php"
"2020-07-16","Treptow-Köpenick","Berlin","Germany",409,394,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961471.php"
