"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-27","Charlottenburg-Wilmersdorf","Berlin","Germany",741,698,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.938478.php"
"2020-05-27","Friedrichshain-Kreuzberg","Berlin","Germany",522,484,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.938478.php"
"2020-05-27","Lichtenberg","Berlin","Germany",304,262,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.938478.php"
"2020-05-27","Marzahn-Hellersdorf","Berlin","Germany",357,333,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.938478.php"
"2020-05-27","Mitte","Berlin","Germany",965,925,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.938478.php"
"2020-05-27","Neukölln","Berlin","Germany",744,679,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.938478.php"
"2020-05-27","Pankow","Berlin","Germany",701,619,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.938478.php"
"2020-05-27","Reinickendorf","Berlin","Germany",501,462,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.938478.php"
"2020-05-27","Spandau","Berlin","Germany",301,260,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.938478.php"
"2020-05-27","Steglitz-Zehlendorf","Berlin","Germany",546,506,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.938478.php"
"2020-05-27","Tempelhof-Schöneberg","Berlin","Germany",669,618,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.938478.php"
"2020-05-27","Treptow-Köpenick","Berlin","Germany",351,329,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.938478.php"
