"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-15","Charlottenburg-Wilmersdorf","Berlin","Germany",722,663,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933335.php"
"2020-05-15","Friedrichshain-Kreuzberg","Berlin","Germany",495,465,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933335.php"
"2020-05-15","Lichtenberg","Berlin","Germany",280,229,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933335.php"
"2020-05-15","Marzahn-Hellersdorf","Berlin","Germany",337,312,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933335.php"
"2020-05-15","Mitte","Berlin","Germany",931,870,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933335.php"
"2020-05-15","Neukölln","Berlin","Germany",708,626,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933335.php"
"2020-05-15","Pankow","Berlin","Germany",658,579,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933335.php"
"2020-05-15","Reinickendorf","Berlin","Germany",487,441,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933335.php"
"2020-05-15","Spandau","Berlin","Germany",285,234,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933335.php"
"2020-05-15","Steglitz-Zehlendorf","Berlin","Germany",524,477,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933335.php"
"2020-05-15","Tempelhof-Schöneberg","Berlin","Germany",657,585,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933335.php"
"2020-05-15","Treptow-Köpenick","Berlin","Germany",340,306,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933335.php"
