"publication_date","district","state","country","confirmed","recovered","source"
"2020-08-20","Charlottenburg-Wilmersdorf","Berlin","Germany",1044,948,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978859.php"
"2020-08-20","Friedrichshain-Kreuzberg","Berlin","Germany",899,802,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978859.php"
"2020-08-20","Lichtenberg","Berlin","Germany",604,537,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978859.php"
"2020-08-20","Marzahn-Hellersdorf","Berlin","Germany",563,535,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978859.php"
"2020-08-20","Mitte","Berlin","Germany",1630,1447,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978859.php"
"2020-08-20","Neukölln","Berlin","Germany",1329,1165,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978859.php"
"2020-08-20","Pankow","Berlin","Germany",925,845,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978859.php"
"2020-08-20","Reinickendorf","Berlin","Germany",824,731,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978859.php"
"2020-08-20","Spandau","Berlin","Germany",584,541,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978859.php"
"2020-08-20","Steglitz-Zehlendorf","Berlin","Germany",693,644,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978859.php"
"2020-08-20","Tempelhof-Schöneberg","Berlin","Germany",982,882,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978859.php"
"2020-08-20","Treptow-Köpenick","Berlin","Germany",465,436,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978859.php"
