"publication_date","district","state","country","confirmed","recovered","source"
"2020-03-08","Charlottenburg-Wilmersdorf","Berlin","Germany",9,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.904147.php"
"2020-03-08","Friedrichshain-Kreuzberg","Berlin","Germany",5,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.904147.php"
"2020-03-08","Lichtenberg","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.904147.php"
"2020-03-08","Marzahn-Hellersdorf","Berlin","Germany",1,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.904147.php"
"2020-03-08","Mitte","Berlin","Germany",8,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.904147.php"
"2020-03-08","Neukölln","Berlin","Germany",2,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.904147.php"
"2020-03-08","Pankow","Berlin","Germany",5,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.904147.php"
"2020-03-08","Reinickendorf","Berlin","Germany",3,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.904147.php"
"2020-03-08","Spandau","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.904147.php"
"2020-03-08","Steglitz-Zehlendorf","Berlin","Germany",2,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.904147.php"
"2020-03-08","Tempelhof-Schöneberg","Berlin","Germany",5,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.904147.php"
"2020-03-08","Treptow-Köpenick","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.904147.php"
