"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-20","Charlottenburg-Wilmersdorf","Berlin","Germany",620,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923025.php"
"2020-04-20","Friedrichshain-Kreuzberg","Berlin","Germany",427,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923025.php"
"2020-04-20","Lichtenberg","Berlin","Germany",198,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923025.php"
"2020-04-20","Marzahn-Hellersdorf","Berlin","Germany",221,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923025.php"
"2020-04-20","Mitte","Berlin","Germany",803,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923025.php"
"2020-04-20","Neukölln","Berlin","Germany",555,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923025.php"
"2020-04-20","Pankow","Berlin","Germany",551,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923025.php"
"2020-04-20","Reinickendorf","Berlin","Germany",419,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923025.php"
"2020-04-20","Spandau","Berlin","Germany",219,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923025.php"
"2020-04-20","Steglitz-Zehlendorf","Berlin","Germany",445,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923025.php"
"2020-04-20","Tempelhof-Schöneberg","Berlin","Germany",538,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923025.php"
"2020-04-20","Treptow-Köpenick","Berlin","Germany",269,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923025.php"
