"publication_date","district","state","country","confirmed","recovered","source"
"2020-06-02","Charlottenburg-Wilmersdorf","Berlin","Germany",750,710,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.940032.php"
"2020-06-02","Friedrichshain-Kreuzberg","Berlin","Germany",538,501,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.940032.php"
"2020-06-02","Lichtenberg","Berlin","Germany",330,277,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.940032.php"
"2020-06-02","Marzahn-Hellersdorf","Berlin","Germany",369,344,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.940032.php"
"2020-06-02","Mitte","Berlin","Germany",994,940,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.940032.php"
"2020-06-02","Neukölln","Berlin","Germany",759,697,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.940032.php"
"2020-06-02","Pankow","Berlin","Germany",709,648,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.940032.php"
"2020-06-02","Reinickendorf","Berlin","Germany",522,473,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.940032.php"
"2020-06-02","Spandau","Berlin","Germany",312,284,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.940032.php"
"2020-06-02","Steglitz-Zehlendorf","Berlin","Germany",550,523,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.940032.php"
"2020-06-02","Tempelhof-Schöneberg","Berlin","Germany",687,629,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.940032.php"
"2020-06-02","Treptow-Köpenick","Berlin","Germany",353,332,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.940032.php"
