"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-03","Charlottenburg-Wilmersdorf","Berlin","Germany",451,238,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916085.php"
"2020-04-03","Friedrichshain-Kreuzberg","Berlin","Germany",343,170,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916085.php"
"2020-04-03","Lichtenberg","Berlin","Germany",142,64,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916085.php"
"2020-04-03","Marzahn-Hellersdorf","Berlin","Germany",109,55,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916085.php"
"2020-04-03","Mitte","Berlin","Germany",501,284,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916085.php"
"2020-04-03","Neukölln","Berlin","Germany",377,201,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916085.php"
"2020-04-03","Pankow","Berlin","Germany",358,199,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916085.php"
"2020-04-03","Reinickendorf","Berlin","Germany",234,110,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916085.php"
"2020-04-03","Spandau","Berlin","Germany",126,59,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916085.php"
"2020-04-03","Steglitz-Zehlendorf","Berlin","Germany",300,90,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916085.php"
"2020-04-03","Tempelhof-Schöneberg","Berlin","Germany",362,150,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916085.php"
"2020-04-03","Treptow-Köpenick","Berlin","Germany",183,100,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.916085.php"
