"publication_date","district","state","country","confirmed","recovered","source"
"2020-03-25","Charlottenburg-Wilmersdorf","Berlin","Germany",194,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911935.php"
"2020-03-25","Friedrichshain-Kreuzberg","Berlin","Germany",204,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911935.php"
"2020-03-25","Lichtenberg","Berlin","Germany",73,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911935.php"
"2020-03-25","Marzahn-Hellersdorf","Berlin","Germany",49,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911935.php"
"2020-03-25","Mitte","Berlin","Germany",254,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911935.php"
"2020-03-25","Neukölln","Berlin","Germany",160,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911935.php"
"2020-03-25","Pankow","Berlin","Germany",158,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911935.php"
"2020-03-25","Reinickendorf","Berlin","Germany",119,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911935.php"
"2020-03-25","Spandau","Berlin","Germany",52,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911935.php"
"2020-03-25","Steglitz-Zehlendorf","Berlin","Germany",120,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911935.php"
"2020-03-25","Tempelhof-Schöneberg","Berlin","Germany",161,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911935.php"
"2020-03-25","Treptow-Köpenick","Berlin","Germany",101,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911935.php"
