"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-23","Charlottenburg-Wilmersdorf","Berlin","Germany",738,690,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936962.php"
"2020-05-23","Friedrichshain-Kreuzberg","Berlin","Germany",519,479,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936962.php"
"2020-05-23","Lichtenberg","Berlin","Germany",289,244,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936962.php"
"2020-05-23","Marzahn-Hellersdorf","Berlin","Germany",353,327,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936962.php"
"2020-05-23","Mitte","Berlin","Germany",954,907,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936962.php"
"2020-05-23","Neukölln","Berlin","Germany",740,661,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936962.php"
"2020-05-23","Pankow","Berlin","Germany",699,602,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936962.php"
"2020-05-23","Reinickendorf","Berlin","Germany",496,454,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936962.php"
"2020-05-23","Spandau","Berlin","Germany",299,257,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936962.php"
"2020-05-23","Steglitz-Zehlendorf","Berlin","Germany",539,496,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936962.php"
"2020-05-23","Tempelhof-Schöneberg","Berlin","Germany",665,608,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936962.php"
"2020-05-23","Treptow-Köpenick","Berlin","Germany",345,324,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936962.php"
