"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-16","Charlottenburg-Wilmersdorf","Berlin","Germany",601,435,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.921230.php"
"2020-04-16","Friedrichshain-Kreuzberg","Berlin","Germany",413,320,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.921230.php"
"2020-04-16","Lichtenberg","Berlin","Germany",191,130,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.921230.php"
"2020-04-16","Marzahn-Hellersdorf","Berlin","Germany",193,121,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.921230.php"
"2020-04-16","Mitte","Berlin","Germany",765,548,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.921230.php"
"2020-04-16","Neukölln","Berlin","Germany",520,383,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.921230.php"
"2020-04-16","Pankow","Berlin","Germany",499,354,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.921230.php"
"2020-04-16","Reinickendorf","Berlin","Germany",407,245,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.921230.php"
"2020-04-16","Spandau","Berlin","Germany",200,133,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.921230.php"
"2020-04-16","Steglitz-Zehlendorf","Berlin","Germany",424,262,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.921230.php"
"2020-04-16","Tempelhof-Schöneberg","Berlin","Germany",505,362,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.921230.php"
"2020-04-16","Treptow-Köpenick","Berlin","Germany",253,187,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.921230.php"
