"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-31","Charlottenburg-Wilmersdorf","Berlin","Germany",750,704,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.939489.php"
"2020-05-31","Friedrichshain-Kreuzberg","Berlin","Germany",528,491,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.939489.php"
"2020-05-31","Lichtenberg","Berlin","Germany",322,273,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.939489.php"
"2020-05-31","Marzahn-Hellersdorf","Berlin","Germany",369,342,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.939489.php"
"2020-05-31","Mitte","Berlin","Germany",978,930,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.939489.php"
"2020-05-31","Neukölln","Berlin","Germany",759,691,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.939489.php"
"2020-05-31","Pankow","Berlin","Germany",705,627,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.939489.php"
"2020-05-31","Reinickendorf","Berlin","Germany",518,470,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.939489.php"
"2020-05-31","Spandau","Berlin","Germany",306,280,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.939489.php"
"2020-05-31","Steglitz-Zehlendorf","Berlin","Germany",548,516,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.939489.php"
"2020-05-31","Tempelhof-Schöneberg","Berlin","Germany",679,624,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.939489.php"
"2020-05-31","Treptow-Köpenick","Berlin","Germany",353,331,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.939489.php"
