"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-28","Charlottenburg-Wilmersdorf","Berlin","Germany",665,557,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.926694.php"
"2020-04-28","Friedrichshain-Kreuzberg","Berlin","Germany",456,405,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.926694.php"
"2020-04-28","Lichtenberg","Berlin","Germany",240,177,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.926694.php"
"2020-04-28","Marzahn-Hellersdorf","Berlin","Germany",276,212,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.926694.php"
"2020-04-28","Mitte","Berlin","Germany",847,728,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.926694.php"
"2020-04-28","Neukölln","Berlin","Germany",619,520,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.926694.php"
"2020-04-28","Pankow","Berlin","Germany",595,465,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.926694.php"
"2020-04-28","Reinickendorf","Berlin","Germany",448,353,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.926694.php"
"2020-04-28","Spandau","Berlin","Germany",236,181,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.926694.php"
"2020-04-28","Steglitz-Zehlendorf","Berlin","Germany",474,396,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.926694.php"
"2020-04-28","Tempelhof-Schöneberg","Berlin","Germany",580,490,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.926694.php"
"2020-04-28","Treptow-Köpenick","Berlin","Germany",302,246,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.926694.php"
