"publication_date","district","state","country","confirmed","recovered","source"
"2020-08-19","Charlottenburg-Wilmersdorf","Berlin","Germany",1029,947,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978360.php"
"2020-08-19","Friedrichshain-Kreuzberg","Berlin","Germany",894,798,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978360.php"
"2020-08-19","Lichtenberg","Berlin","Germany",594,533,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978360.php"
"2020-08-19","Marzahn-Hellersdorf","Berlin","Germany",562,535,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978360.php"
"2020-08-19","Mitte","Berlin","Germany",1609,1425,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978360.php"
"2020-08-19","Neukölln","Berlin","Germany",1321,1154,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978360.php"
"2020-08-19","Pankow","Berlin","Germany",920,840,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978360.php"
"2020-08-19","Reinickendorf","Berlin","Germany",819,728,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978360.php"
"2020-08-19","Spandau","Berlin","Germany",577,532,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978360.php"
"2020-08-19","Steglitz-Zehlendorf","Berlin","Germany",693,643,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978360.php"
"2020-08-19","Tempelhof-Schöneberg","Berlin","Germany",979,876,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978360.php"
"2020-08-19","Treptow-Köpenick","Berlin","Germany",465,431,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.978360.php"
