"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-24","Charlottenburg-Wilmersdorf","Berlin","Germany",740,690,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936988.php"
"2020-05-24","Friedrichshain-Kreuzberg","Berlin","Germany",519,479,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936988.php"
"2020-05-24","Lichtenberg","Berlin","Germany",290,244,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936988.php"
"2020-05-24","Marzahn-Hellersdorf","Berlin","Germany",353,329,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936988.php"
"2020-05-24","Mitte","Berlin","Germany",954,910,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936988.php"
"2020-05-24","Neukölln","Berlin","Germany",740,663,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936988.php"
"2020-05-24","Pankow","Berlin","Germany",699,603,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936988.php"
"2020-05-24","Reinickendorf","Berlin","Germany",496,454,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936988.php"
"2020-05-24","Spandau","Berlin","Germany",300,257,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936988.php"
"2020-05-24","Steglitz-Zehlendorf","Berlin","Germany",539,498,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936988.php"
"2020-05-24","Tempelhof-Schöneberg","Berlin","Germany",666,608,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936988.php"
"2020-05-24","Treptow-Köpenick","Berlin","Germany",345,325,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.936988.php"
