"publication_date","district","state","country","confirmed","recovered","source"
"2020-03-18","Charlottenburg-Wilmersdorf","Berlin","Germany",81,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.908928.php"
"2020-03-18","Friedrichshain-Kreuzberg","Berlin","Germany",60,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.908928.php"
"2020-03-18","Lichtenberg","Berlin","Germany",21,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.908928.php"
"2020-03-18","Marzahn-Hellersdorf","Berlin","Germany",19,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.908928.php"
"2020-03-18","Mitte","Berlin","Germany",85,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.908928.php"
"2020-03-18","Neukölln","Berlin","Germany",36,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.908928.php"
"2020-03-18","Pankow","Berlin","Germany",59,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.908928.php"
"2020-03-18","Reinickendorf","Berlin","Germany",28,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.908928.php"
"2020-03-18","Spandau","Berlin","Germany",11,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.908928.php"
"2020-03-18","Steglitz-Zehlendorf","Berlin","Germany",57,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.908928.php"
"2020-03-18","Tempelhof-Schöneberg","Berlin","Germany",34,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.908928.php"
"2020-03-18","Treptow-Köpenick","Berlin","Germany",28,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.908928.php"
