"publication_date","district","state","country","confirmed","recovered","source"
"2020-07-04","Charlottenburg-Wilmersdorf","Berlin","Germany",856,794,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.956085.php"
"2020-07-04","Friedrichshain-Kreuzberg","Berlin","Germany",691,628,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.956085.php"
"2020-07-04","Lichtenberg","Berlin","Germany",439,373,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.956085.php"
"2020-07-04","Marzahn-Hellersdorf","Berlin","Germany",472,426,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.956085.php"
"2020-07-04","Mitte","Berlin","Germany",1221,1127,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.956085.php"
"2020-07-04","Neukölln","Berlin","Germany",1040,889,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.956085.php"
"2020-07-04","Pankow","Berlin","Germany",787,721,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.956085.php"
"2020-07-04","Reinickendorf","Berlin","Germany",662,591,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.956085.php"
"2020-07-04","Spandau","Berlin","Germany",454,411,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.956085.php"
"2020-07-04","Steglitz-Zehlendorf","Berlin","Germany",594,565,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.956085.php"
"2020-07-04","Tempelhof-Schöneberg","Berlin","Germany",811,742,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.956085.php"
"2020-07-04","Treptow-Köpenick","Berlin","Germany",406,379,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.956085.php"
