"publication_date","district","state","country","confirmed","recovered","source"
"2020-08-25","Charlottenburg-Wilmersdorf","Berlin","Germany",1065,970,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.980464.php"
"2020-08-25","Friedrichshain-Kreuzberg","Berlin","Germany",937,847,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.980464.php"
"2020-08-25","Lichtenberg","Berlin","Germany",626,555,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.980464.php"
"2020-08-25","Marzahn-Hellersdorf","Berlin","Germany",573,547,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.980464.php"
"2020-08-25","Mitte","Berlin","Germany",1669,1521,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.980464.php"
"2020-08-25","Neukölln","Berlin","Germany",1369,1225,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.980464.php"
"2020-08-25","Pankow","Berlin","Germany",949,867,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.980464.php"
"2020-08-25","Reinickendorf","Berlin","Germany",849,764,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.980464.php"
"2020-08-25","Spandau","Berlin","Germany",605,560,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.980464.php"
"2020-08-25","Steglitz-Zehlendorf","Berlin","Germany",728,657,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.980464.php"
"2020-08-25","Tempelhof-Schöneberg","Berlin","Germany",1004,914,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.980464.php"
"2020-08-25","Treptow-Köpenick","Berlin","Germany",477,448,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.980464.php"
