"publication_date","district","state","country","confirmed","recovered","source"
"2020-06-11","Charlottenburg-Wilmersdorf","Berlin","Germany",765,727,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944016.php"
"2020-06-11","Friedrichshain-Kreuzberg","Berlin","Germany",567,527,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944016.php"
"2020-06-11","Lichtenberg","Berlin","Germany",357,308,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944016.php"
"2020-06-11","Marzahn-Hellersdorf","Berlin","Germany",390,363,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944016.php"
"2020-06-11","Mitte","Berlin","Germany",1030,971,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944016.php"
"2020-06-11","Neukölln","Berlin","Germany",796,713,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944016.php"
"2020-06-11","Pankow","Berlin","Germany",726,666,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944016.php"
"2020-06-11","Reinickendorf","Berlin","Germany",538,484,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944016.php"
"2020-06-11","Spandau","Berlin","Germany",357,294,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944016.php"
"2020-06-11","Steglitz-Zehlendorf","Berlin","Germany",564,530,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944016.php"
"2020-06-11","Tempelhof-Schöneberg","Berlin","Germany",713,656,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944016.php"
"2020-06-11","Treptow-Köpenick","Berlin","Germany",361,343,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.944016.php"
