"publication_date","district","state","country","confirmed","recovered","source"
"2020-03-31","Charlottenburg-Wilmersdorf","Berlin","Germany",318,145,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914294.php"
"2020-03-31","Friedrichshain-Kreuzberg","Berlin","Germany",286,113,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914294.php"
"2020-03-31","Lichtenberg","Berlin","Germany",118,30,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914294.php"
"2020-03-31","Marzahn-Hellersdorf","Berlin","Germany",88,42,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914294.php"
"2020-03-31","Mitte","Berlin","Germany",445,207,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914294.php"
"2020-03-31","Neukölln","Berlin","Germany",277,140,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914294.php"
"2020-03-31","Pankow","Berlin","Germany",279,132,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914294.php"
"2020-03-31","Reinickendorf","Berlin","Germany",186,92,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914294.php"
"2020-03-31","Spandau","Berlin","Germany",99,45,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914294.php"
"2020-03-31","Steglitz-Zehlendorf","Berlin","Germany",236,58,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914294.php"
"2020-03-31","Tempelhof-Schöneberg","Berlin","Germany",292,120,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914294.php"
"2020-03-31","Treptow-Köpenick","Berlin","Germany",153,67,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914294.php"
