"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-02","Charlottenburg-Wilmersdorf","Berlin","Germany",407,210,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.915457.php"
"2020-04-02","Friedrichshain-Kreuzberg","Berlin","Germany",326,159,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.915457.php"
"2020-04-02","Lichtenberg","Berlin","Germany",135,54,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.915457.php"
"2020-04-02","Marzahn-Hellersdorf","Berlin","Germany",105,50,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.915457.php"
"2020-04-02","Mitte","Berlin","Germany",497,265,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.915457.php"
"2020-04-02","Neukölln","Berlin","Germany",337,182,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.915457.php"
"2020-04-02","Pankow","Berlin","Germany",319,176,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.915457.php"
"2020-04-02","Reinickendorf","Berlin","Germany",208,105,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.915457.php"
"2020-04-02","Spandau","Berlin","Germany",117,52,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.915457.php"
"2020-04-02","Steglitz-Zehlendorf","Berlin","Germany",282,84,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.915457.php"
"2020-04-02","Tempelhof-Schöneberg","Berlin","Germany",321,138,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.915457.php"
"2020-04-02","Treptow-Köpenick","Berlin","Germany",169,89,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.915457.php"
