"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-12","Charlottenburg-Wilmersdorf","Berlin","Germany",709,644,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931225.php"
"2020-05-12","Friedrichshain-Kreuzberg","Berlin","Germany",488,454,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931225.php"
"2020-05-12","Lichtenberg","Berlin","Germany",273,223,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931225.php"
"2020-05-12","Marzahn-Hellersdorf","Berlin","Germany",334,300,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931225.php"
"2020-05-12","Mitte","Berlin","Germany",915,848,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931225.php"
"2020-05-12","Neukölln","Berlin","Germany",686,614,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931225.php"
"2020-05-12","Pankow","Berlin","Germany",650,569,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931225.php"
"2020-05-12","Reinickendorf","Berlin","Germany",480,429,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931225.php"
"2020-05-12","Spandau","Berlin","Germany",262,226,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931225.php"
"2020-05-12","Steglitz-Zehlendorf","Berlin","Germany",517,466,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931225.php"
"2020-05-12","Tempelhof-Schöneberg","Berlin","Germany",646,567,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931225.php"
"2020-05-12","Treptow-Köpenick","Berlin","Germany",334,301,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931225.php"
